"PlotVisit","PlotID","Date","Latitude","Longitude","GDMforb","GDMgrass","GDMshrub","GDMherb","GDMtotal","cc","cti","elev","gsri","slope","Year","cover_class","ndvi_dur","ndvi_ti","sum_precip","class_name","cc_std","cti_std","elev_std","gsri_std","ndvi_ti_std","sum_precip_std","slope_std","ndvi_dur_std"
"325.2015-09-23",325,2015-09-23,46.73497,-114.04446,0.955,4.573,0,5.528,5.528,0,6.38947867421445,1064.75439302953,505877.236853656,16.3764344766624,2015,"3",293.398924348574,12.9059158523254,108.321161749272,"Grass/Shrub/Open Woodland",-0.97758600587696,0.0804374574087387,-1.30859121348356,-0.978599163587019,-1.51818808026571,-1.21969851777572,0.107931398007492,1.65586307687173
"326.2014-05-20",326,2014-05-20,46.73136,-114.04718,0,6.996,0,6.996,6.996,0,5.84504664368898,992.588876405376,517708.959834637,7.1859732388674,2014,"3",189.216589351729,18.5945988664242,130.203039804013,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.237301636328661,-1.52569240762276,-0.763962456309656,-1.05834269531466,-0.326328504741668,-0.904093093141313,-0.866974377922941
"326.2014-06-16",326,2014-06-16,46.73125,-114.04698,0,28.445,0,28.445,28.445,0,7.64272366499214,993.931833295443,535473.494936492,4.20532567708994,2014,"3",188.805719891762,18.8060444005113,130.190844739132,"Grass/Shrub/Open Woodland",-0.97758600587696,0.811850940219995,-1.52165228488617,-0.441699897703096,-1.04125046978945,-0.326826391862892,-1.23231256482536,-0.87692382724818
"326.2014-07-10",326,2014-07-10,46.73114,-114.04684,6.155,24.63,0,30.785,30.785,0,7.64272366499214,993.931833295443,535473.494936492,4.20532567708994,2014,"3",188.805719891762,18.8060444005113,130.190844739132,"Grass/Shrub/Open Woodland",-0.97758600587696,0.811850940219995,-1.52165228488617,-0.441699897703096,-1.04125046978945,-0.326826391862892,-1.23231256482536,-0.87692382724818
"326.2014-08-12",326,2014-08-12,46.73131,-114.04638,1.429,22.198,0,23.627,23.627,0,7.99014051646604,995.950713493222,530715.639814752,3.54969928848774,2014,"3",185.963523767654,18.3490456175856,130.534284394356,"Grass/Shrub/Open Woodland",-0.97758600587696,1.01460887756963,-1.51557872895163,-0.528011110252138,-1.07819202211988,-0.312804803382403,-1.30450806678561,-0.945749303620823
"326.2014-09-03",326,2014-09-03,46.73128,-114.04642,0.598,16.905,0,17.503,17.503,0,8.03423585103651,995.518820739045,535980.168465261,2.77484964424387,2014,"3",186.569746346083,18.7762100607658,130.362564566744,"Grass/Shrub/Open Woodland",-0.97758600587696,1.04034360818595,-1.51687802586043,-0.432508443672734,-1.04366213227987,-0.319815597622647,-1.38983205615275,-0.931069261876231
"326.2014-09-22",326,2014-09-22,46.73129,-114.04602,3.557,9.734,0,13.291,13.291,0,7.99014051646604,995.950713493222,530715.639814752,3.54969928848774,2014,"3",185.963523767654,18.3490456175856,130.534284394356,"Grass/Shrub/Open Woodland",-0.97758600587696,1.01460887756963,-1.51557872895163,-0.528011110252138,-1.07819202211988,-0.312804803382403,-1.30450806678561,-0.945749303620823
"326.2015-05-25",326,2015-05-25,46.73878,-114.04847,0,11.855,0,11.855,11.855,15.8924315619025,4.15462876758268,1061.14876665251,348025.262667443,31.9304165741124,2015,"3",NA,20.5460704200628,107.795747965652,"Grass/Shrub/Open Woodland",-0.166648852768977,-1.22385608918315,-1.3194383026293,-3.84215741550185,-0.900595254372726,-1.24114955216807,1.82068665699013,NA
"326.2015-06-15",326,2015-06-15,46.73121,-114.04745,0.042,16.042,0,16.084,16.084,0,6.25808079218353,991.275853583865,529106.282805971,5.49946830082266,2015,"3",214.272413527704,19.3104160615293,108.232690635813,"Grass/Shrub/Open Woodland",-0.97758600587696,0.00375158733745965,-1.52964247734882,-0.55720610490793,-1.00047952508319,-1.22331052217436,-1.08980567682815,-0.260232633328593
"326.2015-07-06",326,2015-07-06,46.73127,-114.04739,0,12.598,0,12.598,12.598,0,6.25808079218353,991.275853583865,529106.282805971,5.49946830082266,2015,"3",214.272413527704,19.3104160615293,108.232690635813,"Grass/Shrub/Open Woodland",-0.97758600587696,0.00375158733745965,-1.52964247734882,-0.55720610490793,-1.00047952508319,-1.22331052217436,-1.08980567682815,-0.260232633328593
"326.2015-08-05",326,2015-08-05,46.7313,-114.04746,0.156,9.795,0,9.951,9.951,0,6.25808079218353,991.275853583865,529106.282805971,5.49946830082266,2015,"3",214.272413527704,19.3104160615293,108.232690635813,"Grass/Shrub/Open Woodland",-0.97758600587696,0.00375158733745965,-1.52964247734882,-0.55720610490793,-1.00047952508319,-1.22331052217436,-1.08980567682815,-0.260232633328593
"326.2015-09-11",326,2015-09-11,46.73127,-114.04668,3.258,10.323,0,13.581,13.581,0,8.03423585103651,995.518820739045,535980.168465261,2.77484964424387,2015,"3",216.938288887527,18.7792792368537,108.306199430849,"Grass/Shrub/Open Woodland",-0.97758600587696,1.04034360818595,-1.51687802586043,-0.432508443672734,-1.04341403505664,-1.22030938337743,-1.38983205615275,-0.195676869553667
"326.2015-09-23",326,2015-09-23,46.73131,-114.0463,0.107,3.737,0,3.844,3.844,0,7.99014051646604,995.950713493222,530715.639814752,3.54969928848774,2015,"3",219.349489528699,18.7121147936735,108.342953828367,"Grass/Shrub/Open Woodland",-0.97758600587696,1.01460887756963,-1.51557872895163,-0.528011110252138,-1.04884328100912,-1.21880881397897,-1.30450806678561,-0.137288206170781
"327.2014-08-12",327,2014-08-12,46.73249,-114.04685,3.221,16.762,0,19.983,19.983,0,8.99702424770831,1004.54351595516,583718.18017978,18.0363436742268,2014,"3",190.173153274166,17.7883096421221,130.42406220315,"Grass/Shrub/Open Woodland",-0.97758600587696,1.60224205549832,-1.48972832611721,0.433496419933573,-1.1235191830557,-0.317304837618401,0.290715342964472,-0.843810611325648
"328.2014-08-12",328,2014-08-12,46.73017,-114.0434,0,18.205,0,18.205,18.205,0,5.13160738666413,1031.78314821169,483736.985011095,14.1679186045084,2014,"3",182.195613175828,14.4737302426281,131.683782281707,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.653676004943538,-1.40778120001812,-1.38024064567862,-1.39145361289361,-0.265874327852068,-0.135263376866172,-1.03699150862289
"329.2014-08-12",329,2014-08-12,46.73307,-114.04445,3.798,17.89,0,21.688,21.688,0,5.63268282668793,1037.47999694513,591596.83076241,17.2256225961998,2014,"3",189.253626433105,16.7569073807556,131.483367644194,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.361240499167794,-1.39064292233763,0.5764213026039,-1.20689271059134,-0.274056643231015,0.201441304891188,-0.866077502880609
"330.2014-07-23",330,2014-07-23,46.67785,-113.9848,13.613,9.892,0,23.505,23.505,0,7.23697229961927,1237.23514082818,605725.591265066,17.432483912088,2014,"3",208.63071452876,23.0702263599584,142.247891080333,"Grass/Shrub/Open Woodland",-0.97758600587696,0.575048063299156,-0.789703827030966,0.832728066806795,-0.696554801251848,0.165425855409714,0.22422021799832,-0.396849743548326
"331.2014-07-21",331,2014-07-21,46.67797,-113.99229,1.514,16.259,0,17.773,17.773,0,5.5611059835913,1224.05939589667,593528.67311006,20.9771821830689,2014,"3",202.504644449273,20.9899259232921,140.57996899055,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.403013870282934,-0.829341455805969,0.611466433490157,-0.864716140658838,0.0973297086638902,0.614551167789271,-0.545196188727299
"332.2014-07-23",332,2014-07-23,46.67725,-113.9901,0.109,30.325,0,30.434,30.434,0,4.58040202674916,1206.16981099571,501856.935115385,12.5678728403141,2014,"3",198.437433252281,20.538813770772,140.80049602237,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.975368120217394,-0.883160099755822,-1.05153058099352,-0.901181846502802,0.106333151457924,-0.311455350089929,-0.643686136611865
"333.2014-07-23",333,2014-07-23,46.67916,-113.99017,16.949,79.921,0,96.87,96.87,5.33284807061863,5.98990471465447,1216.38893771374,568776.655754302,19.7083782740885,2014,"3",189.764896123899,20.5099259232921,141.354106723624,"Grass/Shrub/Open Woodland",-0.705468764692051,-0.152760188345337,-0.852417097871712,0.162445482589627,-0.903516999175556,0.128935379573701,0.474834498828973,-0.853696802011527
"334.2014-07-23",334,2014-07-23,46.67994,-113.98594,4.232,27.708,0,31.94,31.94,0,9.03537169640599,1295.7147436722,576122.074038991,10.6772211115756,2014,"3",210.867967942766,22.0835217276428,142.55773749969,"Grass/Shrub/Open Woodland",-0.97758600587696,1.62462222953875,-0.613775042701114,0.295697114387878,-0.776315190494068,0.178075935032985,-0.519647931964661,-0.342673316144464
"335.2014-07-21",335,2014-07-21,46.58601,-113.91708,33.323,21.321,0,54.644,54.644,0,5.39905414602938,1326.68697717849,565535.157855921,6.48794218960267,2014,"3",191.33831474903,25.9778703318647,143.247297697376,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.497589870809037,-0.52059883896944,0.103642175863012,-0.461515046312419,0.206228564402991,-0.980958062065081,-0.815595530431542
"336.2014-07-21",336,2014-07-21,46.58572,-113.91917,50.967,32.186,0,83.153,83.153,0,5.41646418915801,1316.794083165,584134.431463964,9.29438045866748,2014,"3",227.428071879256,25.345637544933,142.124529112355,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.4874290958813,-0.550360409374415,0.441047543737,-0.512621660719436,0.160389364361506,-0.671921966084301,0.0583394896016803
"337.2014-07-21",337,2014-07-21,46.58648,-113.92349,13.045,16.499,0,29.544,29.544,0,7.33300398474821,1223.72638870089,568085.122602608,13.7936109245554,2014,"3",257.86047161539,29.1525913014789,141.130172282348,"Grass/Shrub/Open Woodland",-0.97758600587696,0.631093664755584,-0.830343267519415,0.149900530439267,-0.204886089703968,0.119792822695304,-0.176480953387767,0.795278222026214
"338.2014-07-21",338,2014-07-21,46.58517,-113.91833,7.13,48.937,0,56.067,56.067,0,5.53558230478937,1302.09739069773,612585.664777757,21.4512451923996,2014,"3",203.920969354177,25.7658653006101,142.423561736431,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.417909890569505,-0.594573624131226,0.957175164901604,-0.478652498859382,0.172597949867741,0.666753485320121,-0.510899035391655
"339.2014-07-21",339,2014-07-21,46.58248,-113.91828,0.529,39.751,0,40.28,40.28,0,6.29495028147216,1298.86284102747,545449.409890985,4.55064376937504,2014,"3",231.74919796626,18.6980898363302,141.641996392358,"Grass/Shrub/Open Woodland",-0.97758600587696,0.0252692010271352,-0.604304374062314,-0.260728999267326,-1.04997699014574,0.14068903236649,-1.19428722990613,0.162978138174074
"340.2014-05-21",340,2014-05-21,46.84127,-113.96401,0.962,25.513,0,26.475,26.475,0,6.13542413059867,1346.19702710964,602214.489993948,18.0869279848682,2014,"3",258.417710098505,27.7926537469748,153.039122132887,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.0678327690333644,-0.461905222739559,0.769033944069016,-0.314816807712056,0.605998744169837,0.296285527083893,0.808772084651773
"340.2014-06-16",340,2014-06-16,46.84126,-113.9641,0.299,22.979,0,23.278,23.278,0,6.13542413059867,1346.19702710964,602214.489993948,18.0869279848682,2014,"3",258.417710098505,27.7926537469748,153.039122132887,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.0678327690333644,-0.461905222739559,0.769033944069016,-0.314816807712056,0.605998744169837,0.296285527083893,0.808772084651773
"340.2014-07-10",340,2014-07-10,46.84137,-113.96417,0.104,51.342,0,51.446,51.446,0,6.13542413059867,1346.19702710964,602214.489993948,18.0869279848682,2014,"3",258.417710098505,27.7926537469748,153.039122132887,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.0678327690333644,-0.461905222739559,0.769033944069016,-0.314816807712056,0.605998744169837,0.296285527083893,0.808772084651773
"340.2014-08-13",340,2014-08-13,46.84142,-113.96408,30.805,33.768,0,64.573,64.573,0,6.13542413059867,1346.19702710964,602214.489993948,18.0869279848682,2014,"3",258.417710098505,27.7926537469748,153.039122132887,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.0678327690333644,-0.461905222739559,0.769033944069016,-0.314816807712056,0.605998744169837,0.296285527083893,0.808772084651773
"340.2014-09-03",340,2014-09-03,46.84122,-113.96413,0,20.481,0,20.481,20.481,0,6.13542413059867,1346.19702710964,602214.489993948,18.0869279848682,2014,"3",258.417710098505,27.7926537469748,153.039122132887,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.0678327690333644,-0.461905222739559,0.769033944069016,-0.314816807712056,0.605998744169837,0.296285527083893,0.808772084651773
"340.2014-09-22",340,2014-09-22,46.84123,-113.96412,35.942,45.174,0,81.116,81.116,0,6.13542413059867,1346.19702710964,602214.489993948,18.0869279848682,2014,"3",258.417710098505,27.7926537469748,153.039122132887,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.0678327690333644,-0.461905222739559,0.769033944069016,-0.314816807712056,0.605998744169837,0.296285527083893,0.808772084651773
"340.2015-05-27",340,2015-05-27,46.84117,-113.96439,42.787,18.491,0,61.278,61.278,0,4.55976697125583,1344.42229638287,581610.287722996,18.9990555191127,2015,"3",283.338480259764,23.1849004724741,116.411051462714,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.987411063071699,-0.467244284636189,0.395257602396493,-0.687285105386734,-0.889413116282239,0.396726123025962,1.41224341563179
"340.2015-06-16",340,2015-06-16,46.84111,-113.96444,31.647,24.705,0,56.352,56.352,0,4.55976697125583,1344.42229638287,581610.287722996,18.9990555191127,2015,"3",283.338480259764,23.1849004724741,116.411051462714,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.987411063071699,-0.467244284636189,0.395257602396493,-0.687285105386734,-0.889413116282239,0.396726123025962,1.41224341563179
"340.2015-07-06",340,2015-07-06,46.84105,-113.96443,3.506,23.856,0,27.362,27.362,0,4.55976697125583,1344.42229638287,581610.287722996,18.9990555191127,2015,"3",283.338480259764,23.1849004724741,116.411051462714,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.987411063071699,-0.467244284636189,0.395257602396493,-0.687285105386734,-0.889413116282239,0.396726123025962,1.41224341563179
"340.2015-08-07",340,2015-08-07,46.84105,-113.95497,0,12.813,0,12.813,12.813,0,5.92005239934732,1334.50969660818,586729.201595742,18.7632046155565,2015,"3",209.78874973841,23.0544764508073,116.515123065455,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.193527097925825,-0.497065137430978,0.488118703036598,-0.697827947078138,-0.885164191721715,0.37075496831646,-0.368807229421859
"340.2015-09-09",340,2015-09-09,46.84108,-113.96459,20.154,33.562,0,53.716,53.716,0,4.55976697125583,1344.42229638287,581610.287722996,18.9990555191127,2015,"3",283.338480259764,23.1849004724741,116.411051462714,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.987411063071699,-0.467244284636189,0.395257602396493,-0.687285105386734,-0.889413116282239,0.396726123025962,1.41224341563179
"340.2015-09-23",340,2015-09-23,46.84123,-113.96467,11.398,15.087,0,26.485,26.485,0,4.9286153108601,1361.88223424382,586405.215563039,23.1869177197547,2015,"3",268.626085748429,24.6883889310273,116.427061491011,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.772145372257568,-0.414718181636722,0.482241343046424,-0.565750432549568,-0.888759475897592,0.857880248259276,1.05597399698193
"341.2014-08-13",341,2014-08-13,46.83897,-113.96428,0,61.784,0,61.784,61.784,0,5.74049737600787,1301.1384567764,573548.93979275,11.9304165741124,2014,"3",218.023898628453,27.464140120153,153.416374431751,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.298318232894154,-0.597458460395989,0.249018446971179,-0.341372246785238,0.621400799254384,-0.381650015704687,-0.169388181401478
"342.2014-08-13",342,2014-08-13,46.84326,-113.96555,32.506,42.241,0,74.747,74.747,0,4.43853312540826,1433.81217857749,599293.448799822,26.0882257887317,2014,"3",300.31012854839,17.5077229402159,152.479389035303,"Grass/Shrub/Open Woodland",-0.97758600587696,-1.0581650418057,-0.19832567812932,0.716043972554597,-1.14620044331057,0.58314655737701,1.17736310621395,1.82322201362007
"343.2014-08-13",343,2014-08-13,46.84142,-113.96652,51.142,47.795,0,98.937,98.937,0,5.4155694173216,1371.72532530253,598299.370912614,17.2240869574015,2014,"3",272.73668152755,25.1859760197196,152.568407150976,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.48795129879454,-0.385106437373939,0.698010622312147,-0.525527919574365,0.58678089419947,0.201272205209109,1.15551452843001
"344.2014-05-21",344,2014-05-21,46.84126,-113.9663,5.977,56.855,0,62.832,62.832,0,4.79355203054221,1365.53129133115,599071.655727957,14.8816023077782,2014,"3",259.375674180382,26.3816670878937,152.61867816683,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.85097042640434,-0.403740436472547,0.712020472788882,-0.428874086312022,0.588833305696192,-0.056674787245383,0.831969756946015
"344.2014-06-16",344,2014-06-16,46.84116,-113.96613,13.646,35.457,0,49.103,49.103,0,6.7578938257196,1368.80513703578,609652.726627048,16.3134950619553,2014,"3",259.202696117639,26.6168315310739,152.688752161173,"Grass/Shrub/Open Woodland",-0.97758600587696,0.295450332836715,-0.39389146919358,0.903969373291354,-0.409864539878694,0.591694212108466,0.101000708949118,0.827780989862234
"344.2014-07-10",344,2014-07-10,46.84121,-113.96613,3.476,28.715,0,32.191,32.191,0,6.7578938257196,1368.80513703578,609652.726627048,16.3134950619553,2014,"3",259.202696117639,26.6168315310739,152.688752161173,"Grass/Shrub/Open Woodland",-0.97758600587696,0.295450332836715,-0.39389146919358,0.903969373291354,-0.409864539878694,0.591694212108466,0.101000708949118,0.827780989862234
"344.2014-08-13",344,2014-08-13,46.84119,-113.96618,18.692,105.31,0,124.002,124.002,0,6.7578938257196,1368.80513703578,609652.726627048,16.3134950619553,2014,"3",259.202696117639,26.6168315310739,152.688752161173,"Grass/Shrub/Open Woodland",-0.97758600587696,0.295450332836715,-0.39389146919358,0.903969373291354,-0.409864539878694,0.591694212108466,0.101000708949118,0.827780989862234
"344.2014-09-03",344,2014-09-03,46.84124,-113.96619,7.695,26.692,0,34.387,34.387,0,6.7578938257196,1368.80513703578,609652.726627048,16.3134950619553,2014,"3",259.202696117639,26.6168315310739,152.688752161173,"Grass/Shrub/Open Woodland",-0.97758600587696,0.295450332836715,-0.39389146919358,0.903969373291354,-0.409864539878694,0.591694212108466,0.101000708949118,0.827780989862234
"344.2014-09-22",344,2014-09-22,46.84115,-113.96631,10.202,36.998,0,47.2,47.2,0,4.79355203054221,1365.53129133115,599071.655727957,14.8816023077782,2014,"3",259.375674180382,26.3816670878937,152.61867816683,"Grass/Shrub/Open Woodland",-0.97758600587696,-0.85097042640434,-0.403740436472547,0.712020472788882,-0.428874086312022,0.588833305696192,-0.056674787245383,0.831969756946015
